Title,Author,Date,Link
Nuclear PHGDH promotes neutrophil recruitment to drive liver cancer progression,"Hongwen Zhu, Hua Yu, Hu Zhou, Wencheng Zhu, Xiongjun Wang",2021.10.17.464745;,https://www.biorxiv.org/content/10.1101/2021.10.17.464745v1
Repurposing Tranexamic Acid as an Anticancer Agent,"Mary E. Law, Bradley J. Davis, Amanda F. Ghilardi, Elham Yaaghubi, Zaafir M. Dulloo, Mengxiong Wang, Olga Guryanova, Coy D. Heldermon, Ronald K. Castellano, Brian K. Law",2021.10.17.464714;,https://www.biorxiv.org/content/10.1101/2021.10.17.464714v1
Interferon-Gamma Signaling Promotes Melanoma Progression and Metastasis,"Bo Zhou, Jayati Basu, Hasan R. Kazmi, Xuan Mo, Sarah Preston-Alp, Kathy Q. Cai, Dietmar Kappes, M. Raza Zaidi",2021.10.14.464463;,https://www.biorxiv.org/content/10.1101/2021.10.14.464463v2
A mathematical model for phenotypic heterogeneity in breast cancer with implications for therapeutic strategies,"Xin Li, D. Thirumalai",2021.06.04.447174;,https://www.biorxiv.org/content/10.1101/2021.06.04.447174v2
A New Mouse Model of Diffuse Midline Glioma to Test Targeted Immunotherapies,"M Seblani, M Zannikou, J.T. Duffy, R.N. Levine, Q Liu, C.M. Horbinski, O.J. Becher, I.V. Balyasnikova",2021.10.15.464284;,https://www.biorxiv.org/content/10.1101/2021.10.15.464284v1
Ultraviolet radiation modulates DNA methylation in melanocytes,"Sarah Preston-Alp, Jaroslav Jelinek, Jean-Pierre Issa, M. Raza Zaidi",2021.10.14.464470;,https://www.biorxiv.org/content/10.1101/2021.10.14.464470v1
Integrated analysis of single-cell and transcriptome based RNA-seq multilayer network and WGCNA for construction and validation of an immune cell-related prognostic model in clear cell renal cell carcinoma,"Guanlin Wu, Miao Liu, Weifeng Yang, Shuai Zhu, Weiming Guo, Gang Huang, Lei Xie, Yu Xie, Gang Fan",2021.10.15.464475;,https://www.biorxiv.org/content/10.1101/2021.10.15.464475v1
KRAS is vulnerable to reversible switch-II pocket engagement in cells,"James D. Vasta, D. Matthew Peacock, Qinheng Zheng, Joel A. Walker, Ziyang Zhang, Chad A. Zimprich, Morgan R. Thomas, Michael T. Beck, Brock F. Binkowski, Cesear R. Corona, Matthew B. Robers, Kevan M. Shokat",2021.10.15.464544;,https://www.biorxiv.org/content/10.1101/2021.10.15.464544v1
Shared and distinct genetic features in human and canine B-cell lymphomas,"Krysta M Coyle, Tiana Hillman, Matthew Cheung, Bruno M. Grande, Kevin R. Bushell, Sarah E. Arthur, Miguel Alcaide, Nicole Thomas, Kostiantyn Dreval, Stephanie Wong, Krishanna Campbell, Ryan D. Morin",2021.10.14.464277;,https://www.biorxiv.org/content/10.1101/2021.10.14.464277v1
Dysregulated Protein Translation Control in Hidradenitis Suppurativa: Implication for Lesion-associated Squamous Cell Carcinoma Development,"Lin Jin, Mahendra P. Kashyap, Yunjia Chen, Yuanyuan Guo, Jasim Khan, Jari Q. Chen, Madison B Lee, Zhiping Weng, Allen Oak, Rajesh Sinha, M. Shahid Mukhtar, Jessy S. Deshane, Chander Raman, Craig A. Elmets, Mohammad Athar",2021.10.14.464300;,https://www.biorxiv.org/content/10.1101/2021.10.14.464300v1
Mutual Regulation between Phosphofructokinase 1 platelet isoform and VEGF Promotes Glioblastoma Tumor Growth,"Je Sun Lim, YuJie Shi, So Mi Jeon, Su Hwan Park, Chuanbao Zhang, Yun-Yong Park, Rui Liu, Jing Li, Wan-Seob Cho, Linyong Du, Jong-Ho Lee",2021.10.14.464342;,https://www.biorxiv.org/content/10.1101/2021.10.14.464342v1
γδ T cells are effectors of immune checkpoint blockade in mismatch repair-deficient colon cancers with antigen presentation defects,"Natasja L. de Vries, Joris van de Haar, Vivien Veninga, Myriam Chalabi, Marieke E. Ijsselsteijn, Manon van der Ploeg, Jitske van den Bulk, Dina Ruano, John B. Haanen, Ton N. Schumacher, Lodewyk F.A. Wessels, Frits Koning, Noel F.C.C. de Miranda, Emile E. Voest",2021.10.14.464229;,https://www.biorxiv.org/content/10.1101/2021.10.14.464229v1
Integrating Subclonal Response Heterogeneity to Define Cancer Organoid Therapeutic Sensitivity,"Jeremy D. Kratz, Shujah Rehman, Katherine A. Johnson, Amani A. Gillette, Aishwarya Sunil, Peter F. Favreau, Cheri A. Pasch, Devon Miller, Lucas C. Zarling, Austin H. Yeung, Linda Clipson, Samantha J. Anderson, Alyssa K. DeZeeuw, Carley M. Sprackling, Kayla K. Lemmon, Daniel E. Abbott, Mark E. Burkard, Michael F. Bassetti, Jens C. Eickhoff, Eugene F. Foley, Charles P. Heise, Randall J. Kimple, Elise H. Lawson, Noelle K. LoConte, Sam J. Lubner, Daniel L. Mulkerin, Kristina A. Matkowskyj, Cristina B. Sanger, Nataliya V. Uboha, Sean J. Mcilwain, Irene M. Ong, Evie H. Carchman, Melissa C. Skala, Dustin A. Deming",2021.10.15.464556;,https://www.biorxiv.org/content/10.1101/2021.10.15.464556v1
"ERα-LBD, a novel isoform of estrogen receptor alpha, promotes breast cancer proliferation and endocrine resistance","Antonio Strillacci, Pasquale Sansone, Vinagolu K Rajasekhar, Mesruh Turkekul, Vitaly Boyko, Fanli Meng, Brian Houck-Loomis, David Brown, Michael F Berger, Ronald C Hendrickson, Qing Chang, Elisa de Stanchina, Fresia Pareja, Jorge S Reis-Filho, Ramya Segu Rajappachetty, Bo Liu, Alex Penson, Chiara Mastroleo, Marjan Berishaj, Francesca Borsetti, Enzo Spisni, David Lyden, Sarat Chandarlapaty, Jacqueline Bromberg",2021.10.14.464262;,https://www.biorxiv.org/content/10.1101/2021.10.14.464262v1
Single-cell analysis of hepatoblastoma identifies distinct tumor cell signatures that predict susceptibility to chemotherapy using patient-specific tumor spheroids,"Hanbing Song, Simon Bucher, Katherine Rosenberg, Margaret Tsui, Deviana Burhan, Soo-Jin Cho, Arun Rangaswami, Franklin W. Huang, Amar Nijagal, Bruce Wang",2021.10.13.464268;,https://www.biorxiv.org/content/10.1101/2021.10.13.464268v1
Radiation-reprogrammed glioma stem cells generate vascular-like cells to build a trophic niche driving tumor recurrence,"Sree Deepthi Muthukrishnan, Riki Kawaguchi, Pooja Nair, Rachna Prasad, Yue Qin, Maverick Johnson, Nathan VanderVeer-Harris, Michael C. Condro, Alvaro G. Alvarado, Amy Pham, Raymond Gau, Qing Wang, Maria G. Castro, Pedro R. Lowenstein, Arjun Deb, Jason D. Hinman, Frank Pajonk, Terry C. Burns, Steven A. Goldman, Daniel H. Geschwind, Harley I. Kornblum",2021.06.03.447005;,https://www.biorxiv.org/content/10.1101/2021.06.03.447005v2
Comprehensive-immunopeptidomics analysis reveals presentation of potential neoantigens carrying cancer driver mutations,"Yuriko Minegishi, Kazuma Kiyotani, Kensaku Nemoto, Yoshikage Inoue, Yoshimi Haga, Risa Fujii, Naomi Saichi, Satoshi Nagayama, Koji Ueda",2021.04.09.439118;,https://www.biorxiv.org/content/10.1101/2021.04.09.439118v3
ASO-based PKM Splice-switching Therapy Inhibits Hepatocellular Carcinoma Cell Growth,"Wai Kit Ma, Dillon M. Voss, Juergen Scharner, Ana S. H. Costa, Kuan-Ting Lin, Hyun Yong Jeon, John E. Wilkinson, Michaela Jackson, Frank Rigo, C. Frank Bennett, Adrian R. Krainer",2020.09.01.278580;,https://www.biorxiv.org/content/10.1101/2020.09.01.278580v2
SunCatcher: Clonal Barcoding with qPCR-Based Detection Enables Functional Analysis of Live Cells and Generation of Custom Combinations of Cells for Research and Discovery,"Qiuchen Guo, Milos Spasic, Adam Maynard, Gregory J. Goreczny, Jessica F. Olive, Amanuel Bizuayehu, Sandra S. McAllister",2021.10.13.464251;,https://www.biorxiv.org/content/10.1101/2021.10.13.464251v1
A multi-omics approach identifies pancreatic cancer cell extracellular vesicles as mediators of the unfolded protein response in normal pancreatic epithelial cells,"Charles P. Hinzman, Shivani Bansal, Yaoxiang Li, Anton Iliuk, Michael Girgis, Baldev Singh, Kelly M. Herremans, Jose G. Trevino, Vijay K. Singh, Partha P. Banerjee, Amrita K. Cheema",2021.10.12.464079;,https://www.biorxiv.org/content/10.1101/2021.10.12.464079v1
Investigating the Role of Chromatin Remodeler FOXA1 in Ferroptotic Cell Death,"Emilie Logie, Louis Maes, Joris Van Meenen, Peter De Rijk, Mojca Strazisar, Geert Joris, Bart Cuypers, Kris Laukens, Wim Vanden Berghe",2021.10.13.461056;,https://www.biorxiv.org/content/10.1101/2021.10.13.461056v1
Impact of baseline culture conditions of mouse-derived cancer organoids when determining therapeutic response and tumor heterogeneity,"Rebecca A. DeStefanis, Autumn M. Olson, Alyssa K. DeZeeuw, Amani A. Gillette, Gioia C. Sha, Katherine A. Johnson, Jeremy D. Kratz, Cheri A. Pasch, Linda Clipson, Melissa C. Skala, Dustin A. Deming",2021.10.12.464087;,https://www.biorxiv.org/content/10.1101/2021.10.12.464087v1
Ontogeny and Vulnerabilities of Drug-Tolerant Persisters in HER2+ Breast Cancer,"Che-wei Anderson Chang, Jayu Jen, Shaowen Jiang, Azin Sayad, Arvind Singh Mer, Kevin R. Brown, Allison Nixon, Avantika Dhabaria, Kwan Ho Tang, David Venet, Christos Sotiriou, Jiehue Deng, Kwok-kin Wong, Sylvia Adams, Peter Meyn, Adriana Heguy, Jane Skok, Aristotelis Tsirigos, Beatrix Ueberheide, Jason Moffat, Abhyudai Singh, Benjamin Haibe-Kains, Alireza Khodadadi-Jamayran, Benjamin G. Neel",2020.08.28.273029;,https://www.biorxiv.org/content/10.1101/2020.08.28.273029v2
Haploinsufficient tumour suppressor PRP4K is negatively regulated during epithelial-to-mesenchymal transition,"Livia E. Clarke, Allyson Cook, Sabateeshan Mathavarajah, Amit Bera, Jayme Salsman, Elias Habib, Carter Van Iderstine, Moamen Bydoun, Stephen M. Lewis, Graham Dellaire",2020.04.19.043851;,https://www.biorxiv.org/content/10.1101/2020.04.19.043851v2
"Lineage Recording Reveals the Phylodynamics, Plasticity and Paths of Tumor Evolution","Dian Yang, Matthew G. Jones, Santiago Naranjo, William M. Rideout III, Kyung Hoi (Joseph) Min, Raymond Ho, Wei Wu, Joseph M. Replogle, Jennifer L. Page, Jeffrey J. Quinn, Felix Horns, Xiaojie Qiu, Michael Z. Chen, William A. Freed-Pastor, Christopher S. McGinnis, David M. Patterson, Zev J. Gartner, Eric D. Chow, Trever G. Bivona, Michelle M. Chan, Nir Yosef, Tyler Jacks, Jonathan S. Weissman",2021.10.12.464111;,https://www.biorxiv.org/content/10.1101/2021.10.12.464111v1
Loss of KRASG12D feedback regulation involving splicing factor SRSF1 accelerates pancreatic cancer,"Ledong Wan, Kuan-Ting Lin, Mohammad Alinoor Rahman, Zhikai Wang, Mads A. Jensen, Youngkyu Park, David A. Tuveson, Adrian R. Krainer",2021.10.13.464210;,https://www.biorxiv.org/content/10.1101/2021.10.13.464210v1
The NUCKS1-SKP2-p21/p27 axis controls S phase entry,"Samuel Hume, Claudia P. Grou, Pauline Lascaux, Vincenzo D’Angiolella, Arnaud J. Legrand, Kristijan Ramadan, Grigory L. Dianov",2021.06.29.450420;,https://www.biorxiv.org/content/10.1101/2021.06.29.450420v3
Elevated transcriptional pausing of RNA polymerase II underlies acquired resistance to radiotherapy,"Honglu Liu, Chunhong Yu, Na Zhang, Yang Meng, Canhua Huang, Chunhong Hu, Fang Chen, Zhiqiang Xiao, Zhuohua Zhang, Hao Shao, Kai Yuan",2021.10.11.462362;,https://www.biorxiv.org/content/10.1101/2021.10.11.462362v1
Mouse model and human patient data suggest critical roles for Pten and p53 in suppressing POLE mutant tumor development,"Vivian S. Park, Meijuan J.S. Sun, Wesley D. Frey, Leonard G. Williams, Karl P. Hodel, Juliet D. Strauss, Sydney J. Wellens, James G. Jackson, Zachary F. Pursell",2021.10.10.463847;,https://www.biorxiv.org/content/10.1101/2021.10.10.463847v1
Overexpression of the SETD2 WW domain inhibits the phosphor-IWS1/SETD2 interaction and the oncogenic AKT/IWS1 RNA splicing program,"Georgios I. Laliotis, Evangelia Chavdoula, Vollter Anastas, Satishkumar Singh, Adam D. Kenney, Samir Acharya, Jacob S. Yount, Lalit Sehgal, Philip N. Tsichlis",2021.08.12.454141;,https://www.biorxiv.org/content/10.1101/2021.08.12.454141v2
Breast tumor Insulin-like growth factor receptor regulates cell adhesion and metastasis: Alignment of mouse single cell and human breast cancer transcriptomics,"Alison E. Obr, Yung-Jun Chang, Virginia Ciliento, Alexander Lemenze, Krystopher Maingrette, Joseph J. Bulatowicz, Quan Shang, Emily Gallagher, Derek LeRoith, Teresa L. Wood",2021.08.31.458283;,https://www.biorxiv.org/content/10.1101/2021.08.31.458283v2
Analysis and modeling of cancer drug responses using cell cycle phase-specific rate effects,"Sean M. Gross, Farnaz Mohammadi, Crystal Sanchez-Aguila, Paulina J. Zhan, Aaron S. Meyer, Laura M. Heiser",2020.07.24.219907;,https://www.biorxiv.org/content/10.1101/2020.07.24.219907v2
Fighting cancer with oncolytic viral therapy: identifying threshold parameters for success,"Sana Jahedi, Lin Wang, James Watmough",2021.07.19.452846;,https://www.biorxiv.org/content/10.1101/2021.07.19.452846v2
Quantitative multiplex immunohistochemistry reveals inter-patient lymphovascular and immune heterogeneity in primary cutaneous melanoma,"Julia Femel, Jamie L. Booth, Tina G. Asnaashari, Sancy A. Leachman, Takahiro Tsujikawa, Kevin P. White, Young H. Chang, Amanda W. Lund",2021.10.08.463675;,https://www.biorxiv.org/content/10.1101/2021.10.08.463675v1
Mistic: an open-source multiplexed image t-SNE viewer,"Sandhya Prabhakaran, Chandler Gatenbee, Mark Robertson-Tessi, Jeffrey West, Amer A. Beg, Jhanelle Gray, Scott Antonia, Robert A. Gatenby, Alexander R. A. Anderson",2021.10.08.463728;,https://www.biorxiv.org/content/10.1101/2021.10.08.463728v1
A sense-antisense RNA interaction promotes breast cancer metastasis via regulation of NQO1 expression,"Bruce Culbertson, Kristle Garcia, Daniel Markett, Hosseinali Asgharian, Li Chen, Lisa Fish, Albertas Navickas, Johnny Yu, Brian Woo, Scott Nanda, Joshua Rabinowitz, Hani Goodarzi",2021.10.08.463652;,https://www.biorxiv.org/content/10.1101/2021.10.08.463652v1
Anti-cancer potential of cannabis terpenes in a taxol-resistant model of breast cancer,"Andrea M. Tomko, Erin G. Whynot, Lauren F. O’Leary, Denis J. Dupré",2021.10.08.463667;,https://www.biorxiv.org/content/10.1101/2021.10.08.463667v1
Poly-glutamine-dependent self-association as a potential mechanism for regulation of androgen receptor activity,"Carlos M. Roggero, Victoria Esser, Lingling Duan, Allyson M. Rice, Shihong Ma, Ganesh V. Raj, Michael K. Rosen, Zhi-Ping Liu, Josep Rizo",2021.10.08.463684;,https://www.biorxiv.org/content/10.1101/2021.10.08.463684v1
Platinum chemotherapy induces lymphangiogenesis in cancerous and healthy tissues that can be prevented with adjuvant anti-VEGFR3 therapy,"Alexandra R. Harris, Savieay Esparza, Mohammad S. Azimi, Robert Cornelison, Francesca N. Azar, Danielle C. Llaneza, Maura Belanger, Alexander Mathew, Svyatoslav Tkachenko, Matthew J. Perez, Claire Buchta Rosean, Raegan R. Bostic, R. Chase Cornelison, Kinsley M. Tate, Shayn M. Peirce-Cottler, Cherie Paquette, Anne Mills, Charles N. Landen, Jeff Saucerman, Patrick M. Dillon, Rebecca R. Pompano, Melanie A. Rutkowski, Jennifer M. Munson",781443;,https://www.biorxiv.org/content/10.1101/781443v2
High Expression of Glycolytic Genes in Clinical Glioblastoma Patients Correlates with Lower Survival,"Kimberly M Stanke, Carrick Wilson, Srivatsan Kidambi",2021.10.07.463555;,https://www.biorxiv.org/content/10.1101/2021.10.07.463555v1
Single-cell analysis of basal cell carcinoma reveals heat shock proteins promote tumor growth in response to WNT5A-mediated inflammatory signals,"Christian F. Guerrero-Juarez, Gun Ho Lee, Yingzi Liu, Shuxiong Wang, Yutong Sha, Rachel Y. Chow, Tuyen T.L. Nguyen, Sumaira Aasi, Matthew Karikomi, Michael L. Drummond, Qing Nie, Kavita Sarin, Scott X. Atwood",2021.10.07.463571;,https://www.biorxiv.org/content/10.1101/2021.10.07.463571v1
"Osteosarcoma tumors maintain intra-tumoral heterogeneity, even while adapting to environmental pressures that drive clonal selection","Sanjana Rajan, Camille A. McAloney, Tatyana A. Vetter, Maren Cam, Amy C. Gross, Cenny Taslim, Meng Wang, Matthew V. Cannon, Alexander Oles, Emily Franz, Kevin M. Flanigan, Ryan D. Roberts",2020.11.03.367342;,https://www.biorxiv.org/content/10.1101/2020.11.03.367342v3
MYB insufficiency disrupts proteostasis in hematopoietic stem cells leading to age-related neoplasia,"M.L. Clarke, R.B. Lemma, D.S. Walton, G. Volpe, B. Noyvert, O.S. Gabrielsen, J. Frampton",2021.09.04.458970;,https://www.biorxiv.org/content/10.1101/2021.09.04.458970v3
Inhibition of both mutant and wild-type RAS-GTP in KRAS G12C colorectal cancer through cotreatment with G12C and EGFR inhibitors,"Thomas McFall, Michael Trogdon, Laura Sisk-Hackworth, Edward C. Stites",845263;,https://www.biorxiv.org/content/10.1101/845263v2
MYC dosage compensation is mediated by miRNA-transcription factor interactions in aneuploid cancer,"ManSai Acón, Carsten Geiß, Jorge Torres-Calvo, Diana Bravo-Estupiñan, Guillermo Oviedo, Jorge L Arias-Arias, Luis A Rojas-Matey, Edwin Baez, Gloriana Vásquez-Vargas, Yendry Oses-Vargas, José Guevara-Coto, Andrés Segura-Castillo, Francisco Siles-Canales, Steve Quirós-Barrantes, Anne Régnier-Vigouroux, Pedro Mendes, Rodrigo Mora-Rodríguez",2021.04.20.440572;,https://www.biorxiv.org/content/10.1101/2021.04.20.440572v2
The Endosomal pH Regulator NHE9 is a Driver of Stemness in Glioblastoma,"Myungjun Ko, Monish R. Makena, Paula Schiapparelli, Paola Suarez-Meade, Allatah X. Mekile, Bachchu Lal, Hernando Lopez-Bertoni, John Laterra, Alfredo Quiñones-Hinojosa, Rajini Rao",2021.10.07.463493;,https://www.biorxiv.org/content/10.1101/2021.10.07.463493v1
Uncovering expression signatures of synergistic drug response using an ensemble of explainable AI models,"Joseph D. Janizek, Ayse B. Dincer, Safiye Celik, Hugh Chen, William Chen, Kamila Naxerova, Su-In Lee",2021.10.06.463409;,https://www.biorxiv.org/content/10.1101/2021.10.06.463409v1
Pan-cancer imaging of TERT expression using deuterium magnetic resonance spectroscopy-based assessment of pyruvate metabolism,"Georgios Batsios, Céline Taglang, Meryssa Tran, Nicholas Stevers, Carter Barger, Anne Marie Gillespie, Sabrina M Ronen, Joseph F Costello, Pavithra Viswanath",2021.10.05.462047;,https://www.biorxiv.org/content/10.1101/2021.10.05.462047v1
Molecular Prognosis of Endometrial Adenocarcinoma by Expression Patterns of the V-ATPase C1 Subunit,"Abdalla Dib Chacur, Juliana Couto-Viera, Anna Okorokova Façanha, Glenerson Baptista, Arnoldo Rocha Façanha",2021.10.05.463029;,https://www.biorxiv.org/content/10.1101/2021.10.05.463029v1
Biomarker Candidates for Tumors Identified from Deep-Profiled Plasma Stem Predominantly from the Low Abundant Area,"Marco Tognetti, Kamil Sklodowski, Sebastian Müller, Dominique Kamber, Jan Muntel, Roland Bruderer, Lukas Reiter",2021.10.05.463153;,https://www.biorxiv.org/content/10.1101/2021.10.05.463153v1
Pan-cancer organoid validation of tumor outlier chromosomal amplification events,"Ameen A. Salahudeen, Kanako Yuki, Jose A. Seoane, Amanda T. Mah, Amber R. Smith, Kevin Kolahi, Sean M. De la O, Daniel J. Hart, Jie Ding, Zhicheng Ma, Sammy Barkal, Navika D. Shukla, Chuck Zhang, Michael A. Cantrell, Arpit Batish, Tatsuya Usui, David Root, William Hahn, Christina Curtis, Calvin J Kuo",2021.10.05.463147;,https://www.biorxiv.org/content/10.1101/2021.10.05.463147v1
High-content profiling reveals a unified model of copper ionophore dependent cell death in oesophageal adenocarcinoma,"Rebecca E. Hughes, Richard J. R. Elliott, Xiaodun Li, Alison F. Munro, Ashraff Makda, Roderick N. Carter, Nicholas M. Morton, Kenji Fujihara, Nicholas J. Clemons, Rebecca Fitzgerald, J. Robert O’Neill, Ted Hupp, Neil O. Carragher",2021.10.05.463189;,https://www.biorxiv.org/content/10.1101/2021.10.05.463189v1
Meta-analysis on reporting practices as a source of heterogeneity in in vitro cancer research,"Timo Sander, Joly Ghanawi, Emma Wilson, Sajjad Muhammad, Malcolm Macleod, Ulf Dietrich Kahlert",2021.10.05.463182;,https://www.biorxiv.org/content/10.1101/2021.10.05.463182v1
The proposed promiscuity value of an HLA can vary significantly depending on the source data used,"Jordan Anaya, Alexander S. Baras",2021.10.01.462828;,https://www.biorxiv.org/content/10.1101/2021.10.01.462828v1
PU.1 and MYC transcriptional network defines synergistic drug responses to KIT and LSD1 inhibition in acute myeloid leukemia,"Brittany M. Smith, Jake VanCampen, Garth L. Kong, William Yashar, Yiu H. Tsang, Wesley Horton, Daniel J. Coleman, Joseph Estabrook, Theresa A. Lusardi, Gordon B. Mills, Brian J. Druker, Julia E. Maxson, Theodore P. Braun",2021.08.24.456354;,https://www.biorxiv.org/content/10.1101/2021.08.24.456354v2
"Role of EXO1 nuclease activity in genome maintenance, the immune response and tumor suppression in Exo1D173A mice","Shanzhi Wang, Kyeryoung Lee, Stephen Gray, Yongwei Zhang, Catherine Tang, Rikke B. Morrish, Elena Tosti, Johanna van Oers, Paula E. Cohen, Thomas MacCarthy, Sergio Roa, Matthew Scharff, Winfried Edelmann, Richard Chahwan",2021.10.05.463200;,https://www.biorxiv.org/content/10.1101/2021.10.05.463200v1
An mRNA processing pathway suppresses metastasis by governing translational control from the nucleus,"Albertas Navickas, Hosseinali Asgharian, Juliane Winkler, Lisa Fish, Kristle Garcia, Daniel Markett, Martin Dodel, Bruce Culbertson, Sohit Miglani, Tanvi Joshi, Phi Nguyen, Steven Zhang, Nicholas Stevers, Hun-Way Hwang, Faraz Mardakheh, Andrei Goga, Hani Goodarzi",2021.10.04.463118;,https://www.biorxiv.org/content/10.1101/2021.10.04.463118v1
HOXB13 suppresses de novo lipogenesis through HDAC3-mediated epigenetic reprogramming,"Xiaodong Lu, Ka-wing Fong, Fang Wang, Galina Gritsina, Sylvan C. Baca, Jacob E. Berchuck, Jenny Ross, Eva Corey, Navdeep Chandel, William J. Catalona, Ximing Yang, Matthew L. Freedman, Jonathan C. Zhao, Jindan Yu",2021.10.04.463081;,https://www.biorxiv.org/content/10.1101/2021.10.04.463081v1
"In vitro Anti-Cancer Activity of Oliveria decumbens Vent. Extract, an Endemic Persian Medicinal Plant, on HT-29 Colorectal Cancer Cell Line","Amir Khodavirdipour, Fatemeh Haddadi, Hamideh Rouhani nejad, Yasoub Shiri, Veronica Preetha Tilak",2021.10.01.462701;,https://www.biorxiv.org/content/10.1101/2021.10.01.462701v1
Pioglitazone administration restores a PPARG-dependent transcriptional network and ATP levels within skeletal muscles of mice implanted with patient-derived breast tumors,"David A. Stanton, Hannah E. Wilson, Matthew G. Chapa, Jessica N. Link, Werner Geldenhuys, Emidio E. Pistilli",2021.10.04.463044;,https://www.biorxiv.org/content/10.1101/2021.10.04.463044v1
A mechanistic mathematical model of initiation and malignant transformation in sporadic vestibular schwannoma,"Chay Paterson, Ivana Bozic, Miriam J. Smith, Xanthe Hoad, D. Gareth R. Evans",2021.10.03.457528;,https://www.biorxiv.org/content/10.1101/2021.10.03.457528v1
Proteome biology of primary colorectal carcinoma and corresponding liver metastases,"Matthias Fahrner, Peter Bronsert, Stefan Fichtner-Feigl, Andreas Jud, Oliver Schilling",2021.10.03.462921;,https://www.biorxiv.org/content/10.1101/2021.10.03.462921v1
Ferroptosis assassinates tumor (FAST),"Tao Luo, Yile Wang, Jinke Wang",2021.10.04.463002;,https://www.biorxiv.org/content/10.1101/2021.10.04.463002v1
Slow TCA flux implies low ATP production in tumors,"Caroline R. Bartman, Yihui Shen, Won Dong Lee, Tara TeSlaa, Connor S.R. Jankowski, Lin Wang, Lifeng Yang, Asael Roichman, Vrushank Bhatt, Taijin Lan, Zhixian Hu, Xi Xing, Wenyun Lu, Jessie Yanxiang Guo, Joshua D. Rabinowitz",2021.10.04.463108;,https://www.biorxiv.org/content/10.1101/2021.10.04.463108v1
Systematic discovery of mutation-directed neo-protein-protein interactions in cancer,"Xiulei Mo, Qiankun Niu, Andrey A. Ivanov, Yiu Huen Tsang, Cong Tang, Changfa Shu, Alafate Wahafu, Sean P. Doyle, Danielle Cicka, Xuan Yang, Dacheng Fan, Matthew A. Reyna, Lee A.D. Cooper, Carlos S. Moreno, Wei Zhou, Taofeek Owonikoko, Sagar Lonial, Fadlo R. Khuri, Yuhong Du, Suresh S. Ramalingam, Gordon B. Mills, Haian Fu",2021.10.03.462422;,https://www.biorxiv.org/content/10.1101/2021.10.03.462422v1
In vivo CRISPRi screen reveals the differential requirement for mitochondrial respiratory chain function between in vivo and in vitro tumor growth,"Hiroki Nakaoka, Neal Bennett, Ross A. Okimoto, Danny Laurent, Yoshitaka Sei, Trever Bivona, Johanna ten Hoeve, Thomas G. Graeber, Ken Nakamura, Jean L. Nakamura",2021.10.03.462937;,https://www.biorxiv.org/content/10.1101/2021.10.03.462937v1
Identification and validation of a non-genetically encoded vulnerability to XPO1 inhibition in malignant rhabdoid tumors – expanding patient-driven discovery beyond the N-of-1,"Lianna J. Marks, Daniel Diolaiti, Prabhjot Mundi, Ervin S. Gaviria, Allison R. Rainey, Darrell J. Yamashiro, Ladan Fazlollahi, Hajime Hosoi, Yoshiki Katsumi, Yasumichi Kuwahara, Filemon S. Dela Cruz, Andrea Califano, Andrew L. Kung",2021.10.02.462793;,https://www.biorxiv.org/content/10.1101/2021.10.02.462793v1
Non-conserved metabolic regulation by LKB1 distinguishes human and mouse lung adenocarcinoma,"Benjamin D. Stein, John R. Ferrarone, Eric E. Gardner, Jae Won Chang, David Wu, Qiuying Chen, Pablo E. Hollstein, Min Yuan, Roger J. Liang, John S. Coukos, Miriam Sindelar, Bryan Ngo, Steven S. Gross, Reuben J. Shaw, John M. Asara, Raymond E. Moellering, Harold Varmus, Lewis C. Cantley",2021.10.01.462764;,https://www.biorxiv.org/content/10.1101/2021.10.01.462764v1
Generation of a molecular interactome of the glioblastoma perivascular niche reveals Integrin Binding Sialoprotein as a key mediator of tumor cell migration,"Yasmin Ghochani, Alireza Sohrabi, Sree Deepthi Muthukrishnan, Riki Kawaguchi, Michael C. Condro, Soniya Bastola, Fuying Gao, Yue Qin, Jack Mottahedeh, M. Luisa Iruela Arispe, Nagesh Rao, Dan R. Laks, Linda M. Liau, Gary W. Mathern, Steven A. Goldman, S. Thomas Carmichael, Ichiro Nakano, Giovanni Coppola, Stephanie Seidlits, Harley I. Kornblum",2021.10.01.462643;,https://www.biorxiv.org/content/10.1101/2021.10.01.462643v1
THE SPLICING FACTOR PTBP1 REPRESSES TP63 γ ISOFORM PRODUCTION IN SQUAMOUS CELL CARCINOMA,"William Taylor, David Reboutier, Luc Paillard, Agnès Méreau, Yann Audic",2021.10.01.462767;,https://www.biorxiv.org/content/10.1101/2021.10.01.462767v1
Human Satellite III long non-coding RNA imparts survival benefits to cancer cells,"Manjima Chatterjee, Sonali Sengupta",2021.09.30.462592;,https://www.biorxiv.org/content/10.1101/2021.09.30.462592v1
Chi3l1 is a modulator of glioma stem cell states and a therapeutic vulnerability for glioblastoma,"Charlotte Guetta-Terrier, David Karambizi, Bedia Akosman, Jia-Shu Chen, Suchitra Kamle, Eduardo Fajardo, Andras Fiser, Ritambhara Singh, Steven A. Toms, Chun Geun Lee, Jack A. Elias, Nikos Tapinos",2021.10.01.462786;,https://www.biorxiv.org/content/10.1101/2021.10.01.462786v1
